init,     2026-04-23 11:48:26.671955
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=54, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     54
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 2, -5.405536,    2, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    7434, 432357, 160.227782,   81, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.703, speed 26.617, term success
train_t,  7434, 432357, 160.227782,   81, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.703, speed 26.617, term success
train,    7435, 432434, 94.133460,   77, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.685, speed 24.523, term collision
train_t,  7435, 432434, 94.133460,   77, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.685, speed 24.523, term collision
train,    7436, 432505, 126.187326,   71, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.450, speed 25.467, term success
train_t,  7436, 432505, 126.187326,   71, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.450, speed 25.467, term success
train,    7437, 432592, 112.947754,   87, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.745, speed 27.200, term success
train_t,  7437, 432592, 112.947754,   87, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.745, speed 27.200, term success
train,    7438, 432677, 143.756701,   85, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.457, term success
train_t,  7438, 432677, 143.756701,   85, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.457, term success
train,    7439, 432733, 107.491452,   56, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.534, speed 26.443, term success
train_t,  7439, 432733, 107.491452,   56, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.534, speed 26.443, term success
train,    7440, 432790, 215.389814,   57, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.771, speed 26.725, term success
train_t,  7440, 432790, 215.389814,   57, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.771, speed 26.725, term success
train,    7441, 432853, 153.837175,   63, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.614, speed 27.172, term success
train_t,  7441, 432853, 153.837175,   63, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.614, speed 27.172, term success
train,    7442, 432890, -7.082648,   37, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.372, speed 28.067, term collision
train_t,  7442, 432890, -7.082648,   37, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.372, speed 28.067, term collision
train,    7443, 432926, 127.211344,   36, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.635, speed 26.603, term success
train_t,  7443, 432926, 127.211344,   36, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.635, speed 26.603, term success
train,    7444, 432973, 144.584200,   47, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.762, speed 27.048, term success
train_t,  7444, 432973, 144.584200,   47, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.762, speed 27.048, term success
train,    7445, 433049, 143.973785,   76, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.087, term success
train_t,  7445, 433049, 143.973785,   76, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.087, term success
train,    7446, 433100, 146.870892,   51, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.602, speed 25.755, term success
train_t,  7446, 433100, 146.870892,   51, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.602, speed 25.755, term success
train,    7447, 433173, 142.806601,   73, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.717, speed 27.911, term success
train_t,  7447, 433173, 142.806601,   73, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.717, speed 27.911, term success
train,    7448, 433242, 63.325701,   69, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.624, speed 27.789, term collision
train_t,  7448, 433242, 63.325701,   69, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.624, speed 27.789, term collision
train,    7449, 433347, 209.350070,  105, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.986, speed 26.143, term success
train_t,  7449, 433347, 209.350070,  105, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.986, speed 26.143, term success
train,    7450, 433421, 162.391941,   74, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.814, speed 26.329, term success
train_t,  7450, 433421, 162.391941,   74, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.814, speed 26.329, term success
update,   7450,  149, 433421, 148.425426, -0.000000
train,    7451, 433483, 158.879572,   62, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.861, speed 27.712, term success
train_t,  7451, 433483, 158.879572,   62, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.861, speed 27.712, term success
train,    7452, 433522, 113.272508,   39, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.666, speed 27.256, term success
train_t,  7452, 433522, 113.272508,   39, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.666, speed 27.256, term success
train,    7453, 433602, 177.023109,   80, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.858, speed 26.802, term success
train_t,  7453, 433602, 177.023109,   80, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.858, speed 26.802, term success
train,    7454, 433666, 106.882925,   64, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.622, speed 25.997, term success
train_t,  7454, 433666, 106.882925,   64, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.622, speed 25.997, term success
train,    7455, 433756, 110.402406,   90, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.691, speed 25.927, term success
train_t,  7455, 433756, 110.402406,   90, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.691, speed 25.927, term success
train,    7456, 433819, 34.998558,   63, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.576, speed 25.591, term collision
train_t,  7456, 433819, 34.998558,   63, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.576, speed 25.591, term collision
train,    7457, 433862, 153.127596,   43, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.700, speed 25.271, term success
train_t,  7457, 433862, 153.127596,   43, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.700, speed 25.271, term success
train,    7458, 433945, 118.276227,   83, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.406, speed 26.103, term success
train_t,  7458, 433945, 118.276227,   83, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.406, speed 26.103, term success
train,    7459, 433982, 22.509197,   37, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.240, speed 27.466, term collision
train_t,  7459, 433982, 22.509197,   37, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.240, speed 27.466, term collision
train,    7460, 434065, 77.124595,   83, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.683, speed 25.426, term collision
train_t,  7460, 434065, 77.124595,   83, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.683, speed 25.426, term collision
train,    7461, 434097, 97.703291,   32, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.508, speed 27.191, term success
train_t,  7461, 434097, 97.703291,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.508, speed 27.191, term success
train,    7462, 434151, 138.288734,   54, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.660, speed 28.503, term success
train_t,  7462, 434151, 138.288734,   54, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.660, speed 28.503, term success
train,    7463, 434194, 86.745343,   43, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.291, speed 27.201, term collision
train_t,  7463, 434194, 86.745343,   43, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.291, speed 27.201, term collision
train,    7464, 434245, 174.928183,   51, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.896, speed 26.055, term success
train_t,  7464, 434245, 174.928183,   51, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.896, speed 26.055, term success
train,    7465, 434318, 107.175347,   73, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.676, speed 26.363, term success
train_t,  7465, 434318, 107.175347,   73, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.676, speed 26.363, term success
train,    7466, 434412, 136.765693,   94, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 26.931, term collision
train_t,  7466, 434412, 136.765693,   94, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 26.931, term collision
train,    7467, 434479, 172.240214,   67, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.902, speed 25.749, term success
train_t,  7467, 434479, 172.240214,   67, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.902, speed 25.749, term success
train,    7468, 434502, -1.106579,   23, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.091, speed 28.026, term collision
train_t,  7468, 434502, -1.106579,   23, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.091, speed 28.026, term collision
train,    7469, 434579, 158.994377,   77, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.667, speed 25.877, term success
train_t,  7469, 434579, 158.994377,   77, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.667, speed 25.877, term success
train,    7470, 434667, 189.031875,   88, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.881, speed 26.313, term success
train_t,  7470, 434667, 189.031875,   88, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.881, speed 26.313, term success
train,    7471, 434729, 147.438954,   62, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.800, speed 27.061, term success
train_t,  7471, 434729, 147.438954,   62, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.800, speed 27.061, term success
train,    7472, 434776, 167.443131,   47, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.888, speed 28.217, term success
train_t,  7472, 434776, 167.443131,   47, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.888, speed 28.217, term success
train,    7473, 434826, 80.109275,   50, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.353, speed 26.108, term collision
train_t,  7473, 434826, 80.109275,   50, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.353, speed 26.108, term collision
train,    7474, 434880, 132.533529,   54, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.523, speed 28.800, term success
train_t,  7474, 434880, 132.533529,   54, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.523, speed 28.800, term success
train,    7475, 434912, 107.246154,   32, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.782, term success
train_t,  7475, 434912, 107.246154,   32, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.782, term success
train,    7476, 434972, 168.716227,   60, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.865, speed 26.149, term success
train_t,  7476, 434972, 168.716227,   60, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.865, speed 26.149, term success
train,    7477, 435018, 69.529577,   46, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.381, speed 26.357, term collision
train_t,  7477, 435018, 69.529577,   46, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.381, speed 26.357, term collision
train,    7478, 435050, 87.189310,   32, 0.00,    5, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.447, speed 25.878, term success
train_t,  7478, 435050, 87.189310,   32, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.447, speed 25.878, term success
train,    7479, 435141, 225.000000,   91, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.754, speed 27.617, term success
train_t,  7479, 435141, 225.000000,   91, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.754, speed 27.617, term success
train,    7480, 435173, 132.176225,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.680, speed 25.942, term success
train_t,  7480, 435173, 132.176225,   32, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.680, speed 25.942, term success
train,    7481, 435223, 56.076163,   50, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.654, speed 25.996, term success
train_t,  7481, 435223, 56.076163,   50, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.654, speed 25.996, term success
train,    7482, 435280, 205.446294,   57, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.898, speed 26.224, term success
train_t,  7482, 435280, 205.446294,   57, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.898, speed 26.224, term success
train,    7483, 435359, 133.940564,   79, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.428, speed 27.698, term success
train_t,  7483, 435359, 133.940564,   79, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.428, speed 27.698, term success
train,    7484, 435434, 127.023535,   75, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.990, speed 27.258, term success
train_t,  7484, 435434, 127.023535,   75, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.990, speed 27.258, term success
train,    7485, 435466, 26.828766,   32, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.346, speed 26.093, term collision
train_t,  7485, 435466, 26.828766,   32, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.346, speed 26.093, term collision
train,    7486, 435524, 180.711958,   58, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.554, speed 26.237, term success
train_t,  7486, 435524, 180.711958,   58, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.554, speed 26.237, term success
train,    7487, 435585, 153.285926,   61, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.560, speed 26.626, term success
train_t,  7487, 435585, 153.285926,   61, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.560, speed 26.626, term success
train,    7488, 435634, 159.508875,   49, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.936, speed 26.348, term success
train_t,  7488, 435634, 159.508875,   49, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.936, speed 26.348, term success
train,    7489, 435713, 145.115197,   79, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.872, term success
train_t,  7489, 435713, 145.115197,   79, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.872, term success
train,    7490, 435774, 44.138558,   61, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.564, speed 25.804, term collision
train_t,  7490, 435774, 44.138558,   61, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.564, speed 25.804, term collision
train,    7491, 435846, 85.448768,   72, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.502, speed 27.315, term success
train_t,  7491, 435846, 85.448768,   72, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.502, speed 27.315, term success
train,    7492, 435888, 113.226029,   42, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.546, speed 27.724, term success
train_t,  7492, 435888, 113.226029,   42, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.546, speed 27.724, term success
train,    7493, 435945, 135.454599,   57, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.775, speed 27.725, term success
train_t,  7493, 435945, 135.454599,   57, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.775, speed 27.725, term success
train,    7494, 435984, 92.827346,   39, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.495, speed 25.735, term collision
train_t,  7494, 435984, 92.827346,   39, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.495, speed 25.735, term collision
train,    7495, 436068, 104.886440,   84, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.701, speed 23.512, term success
train_t,  7495, 436068, 104.886440,   84, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.701, speed 23.512, term success
train,    7496, 436121, 148.412511,   53, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.943, speed 27.796, term success
train_t,  7496, 436121, 148.412511,   53, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.943, speed 27.796, term success
train,    7497, 436209, 150.045117,   88, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.969, speed 25.608, term success
train_t,  7497, 436209, 150.045117,   88, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.969, speed 25.608, term success
train,    7498, 436250, 145.303016,   41, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.847, speed 26.364, term success
